"Year","Month","HospRate","ZipCode"
2021,7,NA,"11238"
2021,7,38.4,"11239"
2021,7,22.3,"11354"
2021,7,14,"11355"
2021,7,NA,"11356"
2021,7,15.5,"11357"
2021,7,NA,"11358"
2021,7,NA,"11360"
2021,7,NA,"11361"
2021,7,NA,"11362"
2021,7,NA,"11363"
2021,7,NA,"11364"
2021,7,13.7,"11365"
2021,7,NA,"11366"
2021,7,19.7,"11367"
2021,7,15.4,"11368"
2021,7,29.7,"11369"
2021,7,NA,"11370"
2021,7,18.1,"11372"
2021,7,15.3,"11373"
2021,7,16.9,"11374"
2021,7,12.6,"11375"
2021,7,13.1,"11377"
2021,7,16.6,"11378"
2021,7,16.4,"11379"
2021,7,21.2,"11385"
2021,7,NA,"11411"
2021,7,21,"11412"
2021,7,27.8,"11413"
2021,7,31.7,"11414"
2021,7,NA,"11415"
2021,7,NA,"11416"
2021,7,32.2,"11417"
2021,7,NA,"11418"
2021,7,12.4,"11419"
2021,7,31.4,"11420"
2021,7,17.5,"11421"
2021,7,30.9,"11422"
2021,7,16.1,"11423"
2021,7,NA,"11426"
2021,7,NA,"11427"
2021,7,NA,"11428"
2021,7,21.6,"11429"
2021,7,14.8,"11432"
2021,7,21.9,"11433"
2021,7,27,"11434"
2021,7,15.4,"11435"
2021,7,NA,"11436"
2021,7,9,"11691"
2021,7,NA,"11692"
2021,7,NA,"11693"
2021,7,NA,"11694"
2021,7,NA,"11697"
2021,8,50.3,"Bronx"
2021,8,40.6,"Brooklyn"
2021,8,28.2,"Manhattan"
2021,8,39.1,"Queens"
2021,8,55.4,"Staten_Island"
2021,8,40.3,"Citywide"
2021,8,NA,"10001"
2021,8,33.2,"10002"
2021,8,16.7,"10003"
2021,8,NA,"10004"
2021,8,NA,"10005"
2021,8,NA,"10006"
2021,8,NA,"10007"
2021,8,26.2,"10009"
2021,8,24,"10010"
2021,8,20.1,"10011"
2021,8,NA,"10012"
2021,8,NA,"10013"
2021,8,NA,"10014"
2021,8,25.5,"10016"
2021,8,NA,"10017"
2021,8,42.4,"10018"
2021,8,23,"10019"
2021,8,10.9,"10021"
2021,8,22.7,"10022"
2021,8,11.3,"10023"
2021,8,10.3,"10024"
2021,8,21.8,"10025"
2021,8,44,"10026"
2021,8,25.2,"10027"
2021,8,NA,"10028"
2021,8,42.2,"10029"
2021,8,51.2,"10030"
2021,8,32.2,"10031"
2021,8,50.8,"10032"
2021,8,32.5,"10033"
2021,8,33.1,"10034"
2021,8,51.1,"10035"
2021,8,29.4,"10036"
2021,8,91.4,"10037"
2021,8,61.2,"10038"
2021,8,66.2,"10039"
2021,8,27.3,"10040"
2021,8,NA,"10044"
2021,8,21.5,"10065"
2021,8,NA,"10069"
2021,8,NA,"10075"
2021,8,23.9,"10128"
2021,8,NA,"10280"
2021,8,NA,"10282"
2021,8,56.5,"10301"
2021,8,43.3,"10302"
2021,8,52.8,"10303"
2021,8,50.1,"10304"
2021,8,35,"10305"
2021,8,56.8,"10306"
2021,8,80.5,"10307"
2021,8,53.7,"10308"
2021,8,42.5,"10309"
2021,8,55.5,"10310"
2021,8,72.1,"10312"
2021,8,50.8,"10314"
2021,8,52.8,"10451"
2021,8,53.2,"10452"
2021,8,66.1,"10453"
2021,8,68.7,"10454"
2021,8,43,"10455"
2021,8,52.6,"10456"
2021,8,32.6,"10457"
2021,8,36.3,"10458"
2021,8,52.2,"10459"
2021,8,47.6,"10460"
2021,8,50.9,"10461"
2021,8,50.5,"10462"
2021,8,34.3,"10463"
2021,8,NA,"10464"
2021,8,58,"10465"
2021,8,50.5,"10466"
2021,8,53.9,"10467"
2021,8,47.6,"10468"
2021,8,59.2,"10469"
2021,8,46.7,"10470"
2021,8,51.8,"10471"
2021,8,35.3,"10472"
2021,8,59.2,"10473"
2021,8,NA,"10474"
2021,8,37.4,"10475"
2021,8,NA,"11004"
2021,8,27.1,"11101"
2021,8,39.9,"11102"
2021,8,25.8,"11103"
2021,8,19.7,"11104"
2021,8,22.1,"11105"
2021,8,37.4,"11106"
2021,8,NA,"11109"
2021,8,27.3,"11201"
2021,8,50.5,"11203"
2021,8,22.1,"11204"
2021,8,22.1,"11205"
2021,8,27.7,"11206"
2021,8,58.4,"11207"
2021,8,60.7,"11208"
2021,8,32.6,"11209"
2021,8,42.6,"11210"
2021,8,19.7,"11211"
2021,8,87.9,"11212"
2021,8,61.9,"11213"
2021,8,37.7,"11214"
2021,8,12.9,"11215"
2021,8,29.2,"11216"
2021,8,24.5,"11217"
2021,8,39.2,"11218"
2021,8,20,"11219"
2021,8,14.8,"11220"
2021,8,43,"11221"
2021,8,16.6,"11222"
2021,8,40.5,"11223"
2021,8,58.4,"11224"
2021,8,40,"11225"
2021,8,48.3,"11226"
2021,8,31.1,"11228"
2021,8,44.3,"11229"
2021,8,43.9,"11230"
2021,8,18.7,"11231"
2021,8,18.5,"11232"
2021,8,63.2,"11233"
2021,8,44.7,"11234"
2021,8,61.4,"11235"
2021,8,51.5,"11236"
2021,8,31.2,"11237"
2021,8,29.9,"11238"
2021,8,69.1,"11239"
2021,8,37.1,"11354"
2021,8,40.6,"11355"
2021,8,35.1,"11356"
2021,8,41.3,"11357"
2021,8,33.3,"11358"
2021,8,NA,"11360"
2021,8,37.9,"11361"
2021,8,33.1,"11362"
2021,8,NA,"11363"
2021,8,33.6,"11364"
2021,8,20.5,"11365"
2021,8,77.4,"11366"
2021,8,68.8,"11367"
2021,8,29.9,"11368"
2021,8,53.5,"11369"
2021,8,34.6,"11370"
2021,8,28,"11372"
2021,8,30.5,"11373"
2021,8,48.3,"11374"
2021,8,33.7,"11375"
2021,8,39.3,"11377"
2021,8,66.4,"11378"
2021,8,27.3,"11379"
2021,8,29.9,"11385"
2021,8,46.8,"11411"
2021,8,42,"11412"
2021,8,55.5,"11413"
2021,8,63.5,"11414"
2021,8,31.8,"11415"
2021,8,30.3,"11416"
2021,8,38.7,"11417"
2021,8,31.9,"11418"
2021,8,30.9,"11419"
2021,8,41.8,"11420"
2021,8,27.5,"11421"
2021,8,67.9,"11422"
2021,8,45,"11423"
2021,8,34.7,"11426"
2021,8,29.7,"11427"
2021,8,NA,"11428"
2021,8,82.7,"11429"
2021,8,34.6,"11432"
2021,8,63,"11433"
2021,8,67.4,"11434"
2021,8,51.4,"11435"
2021,8,44.9,"11436"
2021,8,35.9,"11691"
2021,8,23.8,"11692"
2021,8,NA,"11693"
2021,8,24.1,"11694"
2021,8,NA,"11697"
2021,9,37.3,"Bronx"
2021,9,33.2,"Brooklyn"
2021,9,23.9,"Manhattan"
2021,9,29.6,"Queens"
2021,9,39.3,"Staten_Island"
2021,9,31.5,"Citywide"
2021,9,NA,"10001"
2021,9,18.6,"10002"
2021,9,14.8,"10003"
2021,9,NA,"10004"
2021,9,NA,"10005"
2021,9,NA,"10006"
2021,9,NA,"10007"
2021,9,10.5,"10009"
2021,9,15,"10010"
2021,9,24.1,"10011"
2021,9,NA,"10012"
2021,9,NA,"10013"
2021,9,16.5,"10014"
2021,9,11.8,"10016"
2021,9,NA,"10017"
2021,9,NA,"10018"
2021,9,18.4,"10019"
2021,9,NA,"10021"
2021,9,NA,"10022"
2021,9,11.3,"10023"
2021,9,15.4,"10024"
2021,9,17.5,"10025"
2021,9,23.3,"10026"
2021,9,31.5,"10027"
2021,9,21.1,"10028"
2021,9,37.1,"10029"
2021,9,54.7,"10030"
2021,9,23.7,"10031"
2021,9,55.5,"10032"
2021,9,27.3,"10033"
2021,9,28.4,"10034"
2021,9,39.7,"10035"
2021,9,NA,"10036"
2021,9,52.9,"10037"
2021,9,65.6,"10038"
2021,9,36.8,"10039"
2021,9,47.8,"10040"
2021,9,NA,"10044"
2021,9,32.3,"10065"
2021,9,NA,"10069"
2021,9,NA,"10075"
2021,9,17.1,"10128"
2021,9,NA,"10280"
2021,9,NA,"10282"
2021,9,64.3,"10301"
2021,9,43.3,"10302"
2021,9,45.3,"10303"
2021,9,35.8,"10304"
2021,9,35,"10305"
2021,9,34.1,"10306"
2021,9,NA,"10307"
2021,9,16.8,"10308"
2021,9,36.4,"10309"
2021,9,59.7,"10310"
2021,9,42.6,"10312"
2021,9,35.7,"10314"
2021,9,42.2,"10451"
2021,9,39.9,"10452"
2021,9,28,"10453"
2021,9,31.7,"10454"
2021,9,38.2,"10455"
2021,9,34.3,"10456"
2021,9,44.8,"10457"
2021,9,36.3,"10458"
2021,9,39.7,"10459"
2021,9,30.6,"10460"
2021,9,59.1,"10461"
2021,9,39.8,"10462"
2021,9,32.9,"10463"
2021,9,NA,"10464"
2021,9,27.8,"10465"
2021,9,33.7,"10466"
2021,9,35.3,"10467"
2021,9,32.1,"10468"
2021,9,37.2,"10469"
2021,9,NA,"10470"
2021,9,NA,"10471"
2021,9,47.1,"10472"
2021,9,40.6,"10473"
2021,9,NA,"10474"
2021,9,30.4,"10475"
2021,9,NA,"11004"
2021,9,21.7,"11101"
2021,9,20,"11102"
2021,9,NA,"11103"
2021,9,NA,"11104"
2021,9,16.6,"11105"
2021,9,40.1,"11106"
2021,9,NA,"11109"
2021,9,12.8,"11201"
2021,9,40.9,"11203"
2021,9,32.4,"11204"
2021,9,44.1,"11205"
2021,9,35.8,"11206"
2021,9,37.1,"11207"
2021,9,51.3,"11208"
2021,9,28.1,"11209"
2021,9,32,"11210"
2021,9,25.6,"11211"
2021,9,63.5,"11212"
2021,9,34.1,"11213"
2021,9,23.7,"11214"
2021,9,14.4,"11215"
2021,9,40.1,"11216"
2021,9,19.6,"11217"
2021,9,23,"11218"
2021,9,36.6,"11219"
2021,9,26.4,"11220"
2021,9,31.9,"11221"
2021,9,24.9,"11222"
2021,9,35.6,"11223"
2021,9,64.8,"11224"
2021,9,26.1,"11225"
2021,9,36,"11226"
2021,9,NA,"11228"
2021,9,26.3,"11229"
2021,9,28.1,"11230"
2021,9,NA,"11231"
2021,9,22.2,"11232"
2021,9,48.4,"11233"
2021,9,34,"11234"
2021,9,52.4,"11235"
2021,9,30.9,"11236"
2021,9,29.2,"11237"
2021,9,22.4,"11238"
2021,9,46.1,"11239"
2021,9,26,"11354"
2021,9,35.5,"11355"
2021,9,39.4,"11356"
2021,9,31,"11357"
2021,9,36.1,"11358"
2021,9,26.3,"11360"
2021,9,NA,"11361"
2021,9,NA,"11362"
2021,9,NA,"11363"
2021,9,25.2,"11364"
2021,9,36.5,"11365"
2021,9,42.2,"11366"
2021,9,27,"11367"
2021,9,21.7,"11368"
2021,9,32.7,"11369"
2021,9,69.2,"11370"
2021,9,18.1,"11372"
2021,9,20.7,"11373"
2021,9,33.8,"11374"
2021,9,44.9,"11375"
2021,9,13.1,"11377"
2021,9,36,"11378"
2021,9,54.6,"11379"
2021,9,26.1,"11385"
2021,9,37.4,"11411"
2021,9,34.1,"11412"
2021,9,44,"11413"
2021,9,35.3,"11414"
2021,9,NA,"11415"
2021,9,NA,"11416"
2021,9,22.6,"11417"
2021,9,23.9,"11418"
2021,9,24.7,"11419"
2021,9,20.9,"11420"
2021,9,22.5,"11421"
2021,9,34,"11422"
2021,9,28.9,"11423"
2021,9,NA,"11426"
2021,9,25.5,"11427"
2021,9,32.3,"11428"
2021,9,39.6,"11429"
2021,9,32.9,"11432"
2021,9,35.6,"11433"
2021,9,38.9,"11434"
2021,9,32.5,"11435"
2021,9,29.9,"11436"
2021,9,23.9,"11691"
2021,9,23.8,"11692"
2021,9,NA,"11693"
2021,9,28.9,"11694"
2021,9,NA,"11697"
2021,10,21.3,"Bronx"
2021,10,21.9,"Brooklyn"
2021,10,14.9,"Manhattan"
2021,10,19,"Queens"
2021,10,27.5,"Staten_Island"
2021,10,20,"Citywide"
2021,10,18.1,"10001"
2021,10,38.5,"10002"
2021,10,NA,"10003"
2021,10,NA,"10004"
2021,10,NA,"10005"
2021,10,NA,"10006"
2021,10,NA,"10007"
2021,10,17.5,"10009"
2021,10,21,"10010"
2021,10,NA,"10011"
2021,10,NA,"10012"
2021,10,NA,"10013"
2021,10,NA,"10014"
2021,10,NA,"10016"
2021,10,NA,"10017"
2021,10,NA,"10018"
2021,10,NA,"10019"
2021,10,NA,"10021"
2021,10,NA,"10022"
2021,10,NA,"10023"
2021,10,NA,"10024"
2021,10,10.9,"10025"
2021,10,12.9,"10026"
2021,10,20.5,"10027"
2021,10,NA,"10028"
2021,10,17.9,"10029"
2021,10,20.5,"10030"
2021,10,18.6,"10031"
2021,10,28.5,"10032"
2021,10,18.8,"10033"
2021,10,14.2,"10034"
2021,10,28.4,"10035"
2021,10,NA,"10036"
2021,10,24,"10037"
2021,10,NA,"10038"
2021,10,29.4,"10039"
2021,10,20.5,"10040"
2021,10,NA,"10044"
2021,10,17.9,"10065"
2021,10,NA,"10069"
2021,10,NA,"10075"
2021,10,10.2,"10128"
2021,10,NA,"10280"
2021,10,NA,"10282"
2021,10,36,"10301"
2021,10,NA,"10302"
2021,10,22.6,"10303"
2021,10,35.8,"10304"
2021,10,44.3,"10305"
2021,10,28.4,"10306"
2021,10,NA,"10307"
2021,10,16.8,"10308"
2021,10,18.2,"10309"
2021,10,25.6,"10310"
2021,10,14.7,"10312"
2021,10,32.4,"10314"
2021,10,38,"10451"
2021,10,19.9,"10452"
2021,10,30.5,"10453"
2021,10,26.4,"10454"
2021,10,23.9,"10455"
2021,10,24.7,"10456"
2021,10,25.8,"10457"
2021,10,24.2,"10458"
2021,10,16.7,"10459"
2021,10,20.4,"10460"
2021,10,22.4,"10461"
2021,10,23.9,"10462"
2021,10,30,"10463"
2021,10,NA,"10464"
2021,10,NA,"10465"
2021,10,14,"10466"
2021,10,15.7,"10467"
2021,10,20.6,"10468"
2021,10,12.4,"10469"
2021,10,NA,"10470"
2021,10,NA,"10471"
2021,10,11.8,"10472"
2021,10,22,"10473"
2021,10,NA,"10474"
2021,10,NA,"10475"
2021,10,NA,"11004"
2021,10,16.3,"11101"
2021,10,NA,"11102"
2021,10,25.8,"11103"
2021,10,23.6,"11104"
2021,10,16.6,"11105"
2021,10,16,"11106"
2021,10,NA,"11109"
2021,10,14.4,"11201"
2021,10,32.7,"11203"
2021,10,15.6,"11204"
2021,10,15.4,"11205"
2021,10,21.9,"11206"
2021,10,25.8,"11207"
2021,10,17.8,"11208"
2021,10,10.4,"11209"
2021,10,15.2,"11210"
2021,10,23.6,"11211"
2021,10,51.4,"11212"
2021,10,23.2,"11213"
2021,10,19.4,"11214"
2021,10,8.6,"11215"
2021,10,16.4,"11216"
2021,10,19.6,"11217"
2021,10,31.1,"11218"
2021,10,32.2,"11219"
2021,10,11.6,"11220"
2021,10,17.2,"11221"
2021,10,NA,"11222"
2021,10,20.9,"11223"
2021,10,54,"11224"
2021,10,10.4,"11225"
2021,10,27.7,"11226"
2021,10,15.6,"11228"
2021,10,22.7,"11229"
2021,10,25.9,"11230"
2021,10,18.7,"11231"
2021,10,18.5,"11232"
2021,10,24.2,"11233"
2021,10,15.9,"11234"
2021,10,32,"11235"
2021,10,12.4,"11236"
2021,10,18.7,"11237"
2021,10,9.3,"11238"
2021,10,NA,"11239"
2021,10,24.1,"11354"
2021,10,24.1,"11355"
2021,10,NA,"11356"
2021,10,18.1,"11357"
2021,10,NA,"11358"
2021,10,NA,"11360"
2021,10,22.8,"11361"
2021,10,NA,"11362"
2021,10,NA,"11363"
2021,10,NA,"11364"
2021,10,NA,"11365"
2021,10,NA,"11366"
2021,10,27,"11367"
2021,10,22.7,"11368"
2021,10,NA,"11369"
2021,10,34.6,"11370"
2021,10,9.9,"11372"
2021,10,15.3,"11373"
2021,10,19.3,"11374"
2021,10,28.1,"11375"
2021,10,7.1,"11377"
2021,10,13.8,"11378"
2021,10,19.1,"11379"
2021,10,18.3,"11385"
2021,10,NA,"11411"
2021,10,13.1,"11412"
2021,10,27.8,"11413"
2021,10,35.3,"11414"
2021,10,NA,"11415"
2021,10,18.9,"11416"
2021,10,16.1,"11417"
2021,10,16,"11418"
2021,10,18.6,"11419"
2021,10,23,"11420"
2021,10,15,"11421"
2021,10,NA,"11422"
2021,10,NA,"11423"
2021,10,NA,"11426"
2021,10,NA,"11427"
2021,10,NA,"11428"
2021,10,21.6,"11429"
2021,10,23,"11432"
2021,10,24.6,"11433"
2021,10,30,"11434"
2021,10,10.3,"11435"
2021,10,34.9,"11436"
2021,10,17.9,"11691"
2021,10,NA,"11692"
2021,10,NA,"11693"
2021,10,NA,"11694"
2021,10,NA,"11697"
2021,11,20,"Bronx"
2021,11,20.2,"Brooklyn"
2021,11,10.9,"Manhattan"
2021,11,19.7,"Queens"
2021,11,30.2,"Staten_Island"
2021,11,18.8,"Citywide"
2021,11,NA,"10001"
2021,11,10.6,"10002"
2021,11,13,"10003"
2021,11,NA,"10004"
2021,11,NA,"10005"
2021,11,NA,"10006"
2021,11,NA,"10007"
2021,11,10.5,"10009"
2021,11,NA,"10010"
2021,11,NA,"10011"
2021,11,NA,"10012"
2021,11,NA,"10013"
2021,11,NA,"10014"
2021,11,NA,"10016"
2021,11,NA,"10017"
2021,11,NA,"10018"
2021,11,NA,"10019"
2021,11,NA,"10021"
2021,11,NA,"10022"
2021,11,8.1,"10023"
2021,11,NA,"10024"
2021,11,12,"10025"
2021,11,15.5,"10026"
2021,11,9.5,"10027"
2021,11,NA,"10028"
2021,11,25.6,"10029"
2021,11,17.1,"10030"
2021,11,NA,"10031"
2021,11,14.3,"10032"
2021,11,8.5,"10033"
2021,11,16.6,"10034"
2021,11,22.7,"10035"
2021,11,NA,"10036"
2021,11,28.9,"10037"
2021,11,NA,"10038"
2021,11,18.4,"10039"
2021,11,13.6,"10040"
2021,11,NA,"10044"
2021,11,NA,"10065"
2021,11,NA,"10069"
2021,11,NA,"10075"
2021,11,8.5,"10128"
2021,11,NA,"10280"
2021,11,NA,"10282"
2021,11,25.7,"10301"
2021,11,54.1,"10302"
2021,11,NA,"10303"
2021,11,40.6,"10304"
2021,11,25.7,"10305"
2021,11,32.2,"10306"
2021,11,NA,"10307"
2021,11,33.5,"10308"
2021,11,24.3,"10309"
2021,11,21.3,"10310"
2021,11,37.7,"10312"
2021,11,28.1,"10314"
2021,11,29.6,"10451"
2021,11,16,"10452"
2021,11,25.4,"10453"
2021,11,21.1,"10454"
2021,11,23.9,"10455"
2021,11,18.2,"10456"
2021,11,17.6,"10457"
2021,11,8.5,"10458"
2021,11,20.9,"10459"
2021,11,17,"10460"
2021,11,22.4,"10461"
2021,11,21.2,"10462"
2021,11,28.6,"10463"
2021,11,NA,"10464"
2021,11,18.6,"10465"
2021,11,14,"10466"
2021,11,22.5,"10467"
2021,11,14.1,"10468"
2021,11,12.4,"10469"
2021,11,33.4,"10470"
2021,11,NA,"10471"
2021,11,27.9,"10472"
2021,11,27.1,"10473"
2021,11,NA,"10474"
2021,11,16.4,"10475"
2021,11,NA,"11004"
2021,11,NA,"11101"
2021,11,16.6,"11102"
2021,11,25.8,"11103"
2021,11,NA,"11104"
2021,11,NA,"11105"
2021,11,NA,"11106"
2021,11,NA,"11109"
2021,11,NA,"11201"
2021,11,16.4,"11203"
2021,11,10.4,"11204"
2021,11,11,"11205"
2021,11,24.2,"11206"
2021,11,24.7,"11207"
2021,11,24.1,"11208"
2021,11,26.7,"11209"
2021,11,16.7,"11210"
2021,11,16.7,"11211"
2021,11,27,"11212"
2021,11,12.4,"11213"
2021,11,19.4,"11214"
2021,11,NA,"11215"
2021,11,16.4,"11216"
2021,11,NA,"11217"
2021,11,18.9,"11218"
2021,11,16.7,"11219"
2021,11,12.7,"11220"
2021,11,17.2,"11221"
2021,11,22.1,"11222"
2021,11,31.9,"11223"
2021,11,47.5,"11224"
2021,11,20.9,"11225"
2021,11,16.4,"11226"
2021,11,13.3,"11228"
2021,11,27.5,"11229"
2021,11,19.1,"11230"
2021,11,16.1,"11231"
2021,11,NA,"11232"
2021,11,16.1,"11233"
2021,11,5.3,"11234"
2021,11,60.1,"11235"
2021,11,18.5,"11236"
2021,11,20.8,"11237"
2021,11,20.5,"11238"
2021,11,NA,"11239"
2021,11,22.3,"11354"
2021,11,12.7,"11355"
2021,11,NA,"11356"
2021,11,25.8,"11357"
2021,11,22.2,"11358"
2021,11,NA,"11360"
2021,11,34.1,"11361"
2021,11,33.1,"11362"
2021,11,NA,"11363"
2021,11,25.2,"11364"
2021,11,11.4,"11365"
2021,11,NA,"11366"
2021,11,12.3,"11367"
2021,11,7.2,"11368"
2021,11,NA,"11369"
2021,11,22,"11370"
2021,11,19.8,"11372"
2021,11,15.3,"11373"
2021,11,31.4,"11374"
2021,11,23.9,"11375"
2021,11,7.1,"11377"
2021,11,22.1,"11378"
2021,11,38.2,"11379"
2021,11,23.2,"11385"
2021,11,NA,"11411"
2021,11,23.6,"11412"
2021,11,20.8,"11413"
2021,11,42.3,"11414"
2021,11,NA,"11415"
2021,11,22.7,"11416"
2021,11,22.6,"11417"
2021,11,26.6,"11418"
2021,11,12.4,"11419"
2021,11,10.5,"11420"
2021,11,15,"11421"
2021,11,27.8,"11422"
2021,11,22.5,"11423"
2021,11,NA,"11426"
2021,11,42.4,"11427"
2021,11,NA,"11428"
2021,11,NA,"11429"
2021,11,31.3,"11432"
2021,11,43.8,"11433"
2021,11,21,"11434"
2021,11,18.8,"11435"
2021,11,NA,"11436"
2021,11,15,"11691"
2021,11,NA,"11692"
2021,11,NA,"11693"
2021,11,NA,"11694"
2021,11,NA,"11697"
2021,12,206.7,"Bronx"
2021,12,152.5,"Brooklyn"
2021,12,117.3,"Manhattan"
2021,12,129.6,"Queens"
2021,12,126.4,"Staten_Island"
2021,12,147.3,"Citywide"
2021,12,112.3,"10001"
2021,12,171.3,"10002"
2021,12,61.1,"10003"
2021,12,NA,"10004"
2021,12,79.9,"10005"
2021,12,NA,"10006"
2021,12,NA,"10007"
2021,12,119,"10009"
2021,12,86.9,"10010"
2021,12,56.3,"10011"
2021,12,56.2,"10012"
2021,12,52,"10013"
2021,12,36.3,"10014"
2021,12,74.6,"10016"
2021,12,64,"10017"
2021,12,59.4,"10018"
2021,12,80.4,"10019"
2021,12,71.9,"10021"
2021,12,55,"10022"
2021,12,77.7,"10023"
2021,12,66.8,"10024"
2021,12,92.8,"10025"
2021,12,155.2,"10026"
2021,12,129.3,"10027"
2021,12,69.7,"10028"
2021,12,199.4,"10029"
2021,12,211.8,"10030"
2021,12,111.8,"10031"
2021,12,136.4,"10032"
2021,12,114.5,"10033"
2021,12,137.3,"10034"
2021,12,309.3,"10035"
2021,12,102.8,"10036"
2021,12,187.6,"10037"
2021,12,105,"10038"
2021,12,253.9,"10039"
2021,12,104.6,"10040"
2021,12,111.4,"10044"
2021,12,60.9,"10065"
2021,12,NA,"10069"
2021,12,52.1,"10075"
2021,12,90.5,"10128"
2021,12,NA,"10280"
2021,12,NA,"10282"
2021,12,128.5,"10301"
2021,12,124.4,"10302"
2021,12,120.7,"10303"
2021,12,152.8,"10304"
2021,12,109.7,"10305"
2021,12,130.7,"10306"
2021,12,80.5,"10307"
2021,12,110.7,"10308"
2021,12,151.8,"10309"
2021,12,123.7,"10310"
2021,12,122.8,"10312"
2021,12,107,"10314"
2021,12,299.8,"10451"
2021,12,230,"10452"
2021,12,259.3,"10453"
2021,12,251.1,"10454"
2021,12,212.4,"10455"
2021,12,266.1,"10456"
2021,12,275.4,"10457"
2021,12,169.2,"10458"
2021,12,160.8,"10459"
2021,12,227.6,"10460"
2021,12,211.8,"10461"
2021,12,155.3,"10462"
2021,12,112.9,"10463"
2021,12,NA,"10464"
2021,12,141.5,"10465"
2021,12,176.7,"10466"
2021,12,218.5,"10467"
2021,12,155.5,"10468"
2021,12,165.3,"10469"
2021,12,140.1,"10470"
2021,12,84.7,"10471"
2021,12,160.3,"10472"
2021,12,201.3,"10473"
2021,12,125.3,"10474"
2021,12,175.5,"10475"
2021,12,79.2,"11004"
2021,12,168.3,"11101"
2021,12,136.5,"11102"
2021,12,97.3,"11103"
2021,12,82.6,"11104"
2021,12,113.3,"11105"
2021,12,128.2,"11106"
2021,12,NA,"11109"
2021,12,88.3,"11201"
2021,12,189.6,"11203"
2021,12,116.8,"11204"
2021,12,123.5,"11205"
2021,12,218,"11206"
2021,12,207.8,"11207"
2021,12,162.2,"11208"
2021,12,137.7,"11209"
2021,12,114.2,"11210"
2021,12,124.9,"11211"
2021,12,258.2,"11212"
2021,12,179.6,"11213"
2021,12,134.7,"11214"
2021,12,54.6,"11215"
2021,12,124,"11216"
2021,12,80.7,"11217"
2021,12,125.7,"11218"
2021,12,139.9,"11219"
2021,12,95.1,"11220"
2021,12,197.7,"11221"
2021,12,110.7,"11222"
2021,12,132.5,"11223"
2021,12,248.5,"11224"
2021,12,147.8,"11225"
2021,12,176.7,"11226"
2021,12,106.7,"11228"
2021,12,116.1,"11229"
2021,12,108,"11230"
2021,12,104.3,"11231"
2021,12,103.4,"11232"
2021,12,183,"11233"
2021,12,96.8,"11234"
2021,12,235.3,"11235"
2021,12,160.6,"11236"
2021,12,183.3,"11237"
2021,12,112,"11238"
2021,12,253.4,"11239"
2021,12,120.6,"11354"
2021,12,82.4,"11355"
2021,12,122.7,"11356"
2021,12,129.1,"11357"
2021,12,72.2,"11358"
2021,12,94.5,"11360"
2021,12,132.7,"11361"
2021,12,127.1,"11362"
2021,12,74.2,"11363"
2021,12,75.7,"11364"
2021,12,79.9,"11365"
2021,12,133.7,"11366"
2021,12,83.6,"11367"
2021,12,100.6,"11368"
2021,12,133.8,"11369"
2021,12,151.1,"11370"
2021,12,112.1,"11372"
2021,12,94.9,"11373"
2021,12,140.1,"11374"
2021,12,112.3,"11375"
2021,12,107.1,"11377"
2021,12,138.3,"11378"
2021,12,147.4,"11379"
2021,12,162.1,"11385"
2021,12,163.7,"11411"
2021,12,181.1,"11412"
2021,12,120.4,"11413"
2021,12,165.7,"11414"
2021,12,121.9,"11415"
2021,12,117.5,"11416"
2021,12,103.1,"11417"
2021,12,106.4,"11418"
2021,12,88.7,"11419"
2021,12,104.5,"11420"
2021,12,97.4,"11421"
2021,12,142,"11422"
2021,12,179.8,"11423"
2021,12,99.2,"11426"
2021,12,97.6,"11427"
2021,12,193.7,"11428"
2021,12,179.8,"11429"
2021,12,136.6,"11432"
2021,12,199.9,"11433"
2021,12,154.3,"11434"
2021,12,133.5,"11435"
2021,12,134.7,"11436"
2021,12,148.1,"11691"
2021,12,156.9,"11692"
2021,12,157.8,"11693"
2021,12,81.8,"11694"
2021,12,NA,"11697"
2022,1,326.1,"Bronx"
2022,1,216.8,"Brooklyn"
2022,1,179.2,"Manhattan"
2022,1,193.7,"Queens"
2022,1,214,"Staten_Island"
2022,1,221.7,"Citywide"
2022,1,123.1,"10001"
2022,1,261.5,"10002"
2022,1,87.1,"10003"
2022,1,NA,"10004"
2022,1,NA,"10005"
2022,1,NA,"10006"
2022,1,NA,"10007"
2022,1,189,"10009"
2022,1,140.9,"10010"
2022,1,82.4,"10011"
2022,1,82.1,"10012"
2022,1,135.3,"10013"
2022,1,49.4,"10014"
2022,1,112,"10016"
2022,1,89.7,"10017"
2022,1,144.2,"10018"
2022,1,126.4,"10019"
2022,1,93.7,"10021"
2022,1,93.9,"10022"
2022,1,108.4,"10023"
2022,1,99.3,"10024"
2022,1,153.9,"10025"
2022,1,181,"10026"
2022,1,214.5,"10027"
2022,1,78.1,"10028"
2022,1,333.7,"10029"
2022,1,222.1,"10030"
2022,1,208.4,"10031"
2022,1,228.4,"10032"
2022,1,206.8,"10033"
2022,1,215.4,"10034"
2022,1,394.4,"10035"
2022,1,183.5,"10036"
2022,1,341.5,"10037"
2022,1,144.3,"10038"
2022,1,261.2,"10039"
2022,1,195.6,"10040"
2022,1,111.4,"10044"
2022,1,125.5,"10065"
2022,1,NA,"10069"
2022,1,112.8,"10075"
2022,1,131.5,"10128"
2022,1,NA,"10280"
2022,1,NA,"10282"
